Org Defined ID,Answer_original,Score_original,Score_final,score_difference,filename
143,"SELECT Track FROM Track, Album WHERE title = ¨Nevermind¨;",0.0,0.25,0.25,292/quiz_graded_5_5.csv
143,"SELECT DISTINCT album_id FROM Album, Release WHERE country = ¨Belgium¨;",0.0,0.25,0.25,293/quiz_graded_5_5.csv
143,SELECT name FROM Artist WHERE death_date = NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
144,"WITH RECURSIVE Manage(id) AS (  SELECT E.manager_nr AS id FROM Employee E WHERE E.manager_nr = 'U000001'  UNION  SELECT Em.employee_id AS id FROM Employee Em, Manage M WHERE Em.manager_nr = M.id ) SELECT * FROM Manage;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
144,"SELECT Artist.name, COUNT(DISTINCT Track.song) FROM Artist, Track, Performs WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id  GROUP BY Artist.name HAVING COUNT(DISTINCT Track.song) >= 3 ORDER BY COUNT(*) DESC;",1.0,0.25,-0.75,289/quiz_graded_5_5.csv
145,"SELECT DISTINCT name, COUNT(track_id) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND Count(track_id) > 3 ORDER BY COUNT(track_id) DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
145,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND NOT EXISTS (SELECT role FROM Performs WHERE role = 'vocals');",0.0,0.25,0.25,291/quiz_graded_5_5.csv
145,"SELECT SUM(duration) FROM Track, Album WHERE Album.album_id = Track.track_id GROUP BY title;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
146,"SELECT Album.title,SUM(Track.duration) FROM Album WHERE Album.album_id=Track.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
146,SELECT DISTINCT artist_id FROM Artist WHERE Artist.artist_id=Performs.artist_id AND Performs.role='guitarist';,0.0,0.25,0.25,294/quiz_graded_5_5.csv
146,SELECT song FROM Track WHERE Track.album_id=Album.album_id AND Album.title='Nevermind';,0.0,0.25,0.25,292/quiz_graded_5_5.csv
146,SELECT DISTINCT song FROM Track WHERE Track.track_id=Performs.track_id AND NOT Performs.role='vocals';,0.0,0.25,0.25,291/quiz_graded_5_5.csv
147,SELECT song FROM Track WHERE EXISTS (SELECT *           FROM Performs           WHERE artist_id IS NOT NULL AND NOT role = 'vocals'           );,0.0,0.5,0.5,291/quiz_graded_5_5.csv
147,"SELECT a.title, SUM(t.duration) FROM Album a, Track t;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
147,SELECT album_id FROM Albums WHERE album_id IN (SELECT album_id              FROM Release              WHERE country = 'Belgium'              );,0.0,0.75,0.75,293/quiz_graded_5_5.csv
147,SELECT name FROM Artist WHERE artist_id IN (SELECT artist_id            FROM Performs            WHERE role = 'guitarist'            );,0.0,0.25,0.25,294/quiz_graded_5_5.csv
147,WITH RECURSIVE emp_managed AS     (SELECT employee_nr    FROM Employee    WHERE employee_nr = 'U000001'    UNION    SELECT M.employee_nr    FROM emp_managed M    JOIN Employee E ON M.employee_nr = E.manager_nr ) SELECT *  FROM emp_managed;,0.0,0.25,0.25,309/quiz_graded_5_5.csv
148,"SELECT song FROM Track, Performs WHERE Performs.track_id = Track.track_id AND Performs.artist_id IS NOT NULL AND NOT EXISTS ( SELECT song FROM Track, Performs WHERE Performs.track_id = Track.track_ID AND role = 'vocals' );",0.0,0.25,0.25,291/quiz_graded_5_5.csv
148,"SELECT DISTINCT Artist.name, COUNT(*) AS PlayedTracks FROM Artist, Track, Performs WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id  AND PlayedTracks >= 3  GROUP BY Artist.name ORDER BY PlayedTracks;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
149,"SELECT T.song FROM Track T, Performs P WHERE T.track_id = P.track_id  -- This line checks if there exists a performing artist AND NOT EXISTS (   SELECT *   FROM Performs P2   WHERE T.track_id = P2.track_id   AND P2.role = 'vocals' );",0.0,0.5,0.5,291/quiz_graded_5_5.csv
149,"WITH RECURSIVE RectorEmployeesNr AS (   SELECT employee_nr   FROM Employee   WHERE employee_nr = 'U000001'   UNION   SELECT employee_nr   FROM Employee E, RectorEmployeesNr R   WHERE E.manager_nr = R.employee_nr ) SELECT * FROM RectorEmployeesNr;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
149,"SELECT A.name, COUNT(P.track_id) AS noTracks FROM Artist A, Performs P WHERE A.artist_id = P.artist_id GROUP BY A.name HAVING COUNT(P.track_id) > 2 ORDER BY noTracks DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
150,"SELECT T.songs FROM Track T, Album A WHERE T.album_id = A.album_id AND T.title = 'Nevermind' ;",0.0,0.75,0.75,292/quiz_graded_5_5.csv
150,"SELECT DISTINCT artist_id FROM Artist A, Performs P WHERE A.artist_id = P.artist_id AND P.role = ´guitarist´;",0.0,0.75,0.75,294/quiz_graded_5_5.csv
150,"SELECT DISTINCT album_id FROM Album A, Release R WHERE A.album_id = R.album_id AND R.country = ´Belgium´;",0.0,0.25,0.25,293/quiz_graded_5_5.csv
150,SELECT T.songs FROM Track T WHERE NOT EXISTS (SELECT * FROM Performs P WHERE T.track_id = P.track_id AND P.role =  'vocals');,0.0,0.25,0.25,291/quiz_graded_5_5.csv
151,"SELECT DISTINCT A.artist_id FROM Artist A, Performs P WHERE P.role = 'guitarist';",0.0,0.5,0.5,294/quiz_graded_5_5.csv
151,"SELECT A.title, SUM(T.duration) FROM Album A, Track T WHERE A.album_id = T.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
152,"SELECT DISTINCT A.album_id FROM Album A, Release R WHERE R.album_id= A.album_id AND R.country= ¨Belgium¨;",0.8,0.25,-0.55,293/quiz_graded_5_5.csv
152,"WITH RECURSIVE Managers AS( SELECT E2.employee_nr,E.employee_nr  FROM Employee E, Employee E2 WHERE E2.manager_nr = E.employee_nr AND  E.employee_nr ='U000001' UNION SELECT E.employee_nr, Managers.employee_nr FROM Managers M, Employee E WHERE M.employee_nr= E.manager_nr ) SELECT employee_nr FROM Managers;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
152,"SELECT DISTINCT COUNT(P.track_id), A.name FROM Artist A, Performs P WHERE A.artist_id=P.artist_id GROUP BY A.name HAVING COUNT(P.track_id) >= 3 ORDER BY COUNT(P.track_id) DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
153,"SELECT DISTINCT artist_id FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND role = 'guitarist' ;",0.0,0.25,0.25,294/quiz_graded_5_5.csv
153,"SELECT name, COUNT(Track.track_id) FROM Track, Artist, Performs WHERE Track.track_id = Performs.track_id AND Performs.artist_id = Artist.artist_id GROUP BY name HAVING (COUNT(Track.track_id) >= 3) ORDER BY COUNT(Track.track_id) DESC ;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
153,"WITH RECURSIVE Managers(employee_nr) AS( SELECT employee_nr FROM Employee WHERE employee_nr = 'U000001' UNION SELECT E1.employee_nr FROM Employee AS E1, Managers WHERE E1.employee_nr = Managers.manager_nr) SELECT * FROM Managers ;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
154,"SELECT DISTINCT T.song FROM Track T, Performs P WHERE T.track_id = P.track_id AND P.role <> 'vocals' AND P.artist_id <> NULL;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
154,"SELECT A.name, COUNT(DISTINCT P.track_id) FROM Artist A, Performs P WHERE A.artist_id = P.artist_id GROUP BY A.name HAVING COUNT(DISTINCT P.track_id) >= 3  ORDER BY DESC;",0.0,0.125,0.125,289/quiz_graded_5_5.csv
154,SELECT P.artist_id FROM Performs P WHERE P.role = 'guitarist';,0.0,0.5,0.5,294/quiz_graded_5_5.csv
154,"WITH RECURSIVE MasterEmployee(employee_nr, manager_nr) AS (   SELECT employee_nr, manager_nr FROM Employee  UNION   SELECT E.manager_nr, M.employee_nr   FROM Employee E, MasterEmployee M   WHERE E.employee_nr = M.manager_nr ) SELECT E2.employee_nr FROM Employee E1, Employee E2, MasterEmployee M WHERE E1.employee_nr = M.manager_nr AND E2.employee_nr = M.employee_nr AND E1.employee_nr = 'U000001';",0.0,0.25,0.25,309/quiz_graded_5_5.csv
155,SELECT DISTINCT song FROM Track T WHERE NOT 'vocals' IN ( SELECT role FROM Performs P WHERE T.track_id = P.track_id ) AND role IS NOT NULL;,0.0,0.25,0.25,291/quiz_graded_5_5.csv
155,"SELECT name, COUNT(track_id) AS num FROM Artist A NATURAL JOIN Performs P WHERE num>2 GROUP BY name ORDER BY num DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
155,"SELECT title, COUNT(duration) AS total_duration FROM Track T, Album A WHERE A.album_id = T.album_id GROUP BY title;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
155,"WITH RECURSIVE Man(id) AS ( SELECT manager_nr AS id FROM Employee E WHERE employee_nr = 'U000007' UNION SELECT manager_nr AS id FROM Man M, Employee E WHERE M.id = E.id) SELECT employee_nr FROM Man;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
156,"SELECT DISTINCT Artist.artist_id FROM Artist, Performs WHERE Artist.artist_id == Performs.artist_id AND Performs.role == ´guitarist´;",0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
156,"SELECT name, COUNT(*) as played FROM Artist, Performs WHERE Arist.artist_id == Performs.artist_id GROUP BY name HAVING played >= 3 ORDER BY desc;",0.0,0.125,0.125,289/quiz_graded_5_5.csv
156,"SELECT title, SUM(duration) FROM Album, Track WHERE Album.album_id == Track_album_id GROUP BY title;",0.0,0.75,0.75,290/quiz_graded_5_5.csv
156,SELECT DISTINCT album_id FROM Release WHERE country == ´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
156,"SELECT song FROM Track, Album WHERE Track.album_id == Album.album_id AND Album.title == ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
157,"SELECT A.name, COUNT(*) AS total FROM Artist A, Track T, Album Al WHERE A.artist_id = Al.artist_id AND T.album_id = Al.album_id HAVING COUNT(*) > 3 ORDER BY total DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
157,"SELECT A.title, T.duration FROM Album A, Track T WHERE T.duration = ( SELECT SUM(T.duration)             FROM Track T, Album A             WHERE A.album_id = T.album_id              );",0.0,0.25,0.25,290/quiz_graded_5_5.csv
157,"SELECT T.song FROM Track T, Performs P WHERE T.track_id = P.track_id AND P.role <> 'vocals' AND P.artist_id IS NOT NULL;",0.0,0.5,0.5,291/quiz_graded_5_5.csv
158,"SELECT Album.title, SUM(Track.duration) FROM Album, Track GROUP BY Album.title;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
159,"SELECT Artist.name, COUNT(*) FROM Artist JOIN Performs ON Performs.artist_id=Artist.artist_id GROUP BY Artist.artist_id HAVING COUNT(*) >= 3 ORDER BY COUNT(*) DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
159,SELECT Track.song FROM Track JOIN Performs ON Performs.track_id=Track.track_id  -- filter out songs without artist  WHERE NOT EXISTS (   SELECT *   FROM Performs   WHERE role='vocals'   AND Performs.track_id=Track.track_id );,0.0,0.5,0.5,291/quiz_graded_5_5.csv
159,"WITH RECURSIVE EmployeesManaged(id) AS (   SELECT Employee.employee_nr AS id   FROM Employee   WHERE Employee.manager_nr='U000001'   UNION   SELECT Employee.employee_nr AS id   FROM EmployeesManaged AS E, Employee AS M   WHERE E.manager_nr = M.employee_nr ) SELECT id FROM EmployeesManaged;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
160,"SELECT T.song FROM  Track T, Album A WHERE T.album_id = A.album_id AND A.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
160,"SELECT DISTINCT A.artist_id FROM Artist A, Performs P WHERE A.artist_id = P.artist_id AND P.role = ´guitarist´;",0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
160,"WITH RECURSIVE Employees_of_U1(nr) AS (   SELECT employee_nr    FROM Employee   WHERE manager_nr = ´U000001´   UNION   SELECT E.employee_nr   FROM Employees_of_U1 R, Employee E   WHERE E.manager_nr = R.nr ) SELECT * FROM Employees_of_U1;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
160,SELECT album_id FROM Release WHERE country=´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
160,"SELECT A.name, COUNT(DISTINCT P.track_id) AS no_tracks FROM Artist A, Performs P WHERE A.artist_id = P.artist_id GROUP BY P.artist_id HAVING no_tracks >=3 ORDER BY no_tracks DESC;",1.0,0.25,-0.75,289/quiz_graded_5_5.csv
160,"SELECT song FROM Track WHERE NOT track_id IN(   SELECT Performs.track_id   FROM Track, Performs   WHERE Track.track_id = Performs.track_id   AND Performs.role = ´vocals´ );",0.3,0.25,-0.04999999999999999,291/quiz_graded_5_5.csv
160,"SELECT A.title, SUM(T.duration) AS total_dur FROM Track T,  Album A WHERE T.album_id = A.album_id GROUP BY A.album_id;",1.0,0.25,-0.75,290/quiz_graded_5_5.csv
161,"SELECT A.name, count(P.track_id) AS total FROM Artist A, Performs P WHERE A.artist_id = P.artist_id GROUP BY A.name HAVING COUNT(P.track_id) >= 3 ORDER BY total DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
161,"WITH RECURSIVE managernumber(id) AS (     (SELECT E.employee_nr AS id      FROM Employee E      WHERE E.employee_nr = 'U000001')   UNION     (SELECT E.employee_nr AS id      FROM managernumber M, Employee E      WHERE M.id = P.id) ) SELECT * FROM managernumber;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
161,SELECT DISTINCT T.songs FROM Track T WHERE NOT EXISTS (    SELECT P.role    FROM Performs P    WHERE T.track_id = P.track_id    AND P.role = 'vocals') ;,0.0,0.25,0.25,291/quiz_graded_5_5.csv
161,"SELECT A.title, SUM(T.duration) AS total_duration FROM Album A, Track T WHERE A.album_id = T.track_id GROUP BY A.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
162,"SELECT Album.title,SUM(Track.duration) FROM Track,Album WHERE Album.album_id=Track.album_id GROUP BY Album.album_id;",1.0,0.25,-0.75,290/quiz_graded_5_5.csv
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
162,SELECT album_id FROM Release WHERE country=´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
162,"SELECT song FROM Track, Performs WHERE Track.track_id=Performs.track_id  AND NOT EXISTS ( SELECT *  FROM Performs  WHERE role=´vocals´ AND Track.track_id=Performs.track_id);",0.0,0.25,0.25,291/quiz_graded_5_5.csv
162,"SELECT DISTINCT Artist.artist_id FROM Artist,Performs WHERE Performs.role=´guitarist´ AND Artist.artist_id=Performs.artist_id;",0.8,0.25,-0.55,294/quiz_graded_5_5.csv
162,"WITH RECURSIVE EmpMan(id) AS( SELECT E.employee_nr AS id FROM Employee E WHERE E.employee_nr=´U000001' UNION SELECT E.manager_nr AS id FROM EmpMan M, Employee E WHERE M.manager_nr=E.employee_nr AND NOT E.manager_nr IS NULL ) SELECT *  FROM EmpMan;",0.0,0.125,0.125,309/quiz_graded_5_5.csv
162,"SELECT Artist.name, COUNT(DISTINCT Performs.track_id) AS no_of_tracks FROM Artist,Performs WHERE Artist.artist_id=Performs.artist_id GROUP BY Artist.artist_id HAVING COUNT(DISTINCT Performs.track_id) >= 3 ORDER BY no_of_tracks DESC;",1.0,0.25,-0.75,289/quiz_graded_5_5.csv
163,"SELECT a.album_id, SUM(t.duration) FROM Album AS a, Track as t WHERE a.album_id = t.album_id GROUP BY a.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
163,"SELECT DISTINCT t.song FROM Track AS t, Performs AS p WHERE (NOT p.role IS NULL) AND (NOT p.role = 'vocals') AND t.track_id = p.track_id;",0.0,0.5,0.5,291/quiz_graded_5_5.csv
163,"SELECT DISTINCT a.name, COUNT(*) AS total FROM Artist AS a, Performs AS p WHERE a.artist_id = p.artist_id GROUP BY a.name HAVING COUNT(*) > 2 ORDER BY total DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
164,WITH RECURSIVE Management(n) AS( SELECT manager_nr=´U000001´ UNION SELECT employee_nr  FROM Management WHERE manager_nr=n ) SELECT * FROM Management;,0.0,0.25,0.25,309/quiz_graded_5_5.csv
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
164,SELECT song  FROM Track WHERE track_id IN (SELECT track_id FROM Performs WHERE NOT role=´vocals´);,0.0,0.25,0.25,291/quiz_graded_5_5.csv
164,"SELECT a.title, t.duration FROM Track t JOIN Album a ON Track.album_id=Album.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
165,SELECT artist_id FROM Performs WHERE role = 'guitarist',0.0,0.5,0.5,294/quiz_graded_5_5.csv
165,"SELECT title, SUM (duration) AS total_duration FROM Album, Track WHERE Album.album_id = Track.album_id",0.0,0.25,0.25,290/quiz_graded_5_5.csv
165,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND Performs.role <> 'vocals' AND Performs.role IS NOT NULL",0.0,0.5,0.5,291/quiz_graded_5_5.csv
166,"SELECT artist_id FROM Artist, Performs WHERE role = 'guitarist' AND Artist.artist_id = Performs.artist_id;",0.0,0.25,0.25,294/quiz_graded_5_5.csv
166,"SELECT title, album_duration FROM Track WHERE EXISTS ( SELECT SUM(duration) AS album_duration FROM Album WHERE Track.album_id = Album.album_id);",0.0,0.25,0.25,290/quiz_graded_5_5.csv
166,"SELECT DISTINCT song FROM Track, Performs WHERE Performs.role IS NOT NULL AND Performs.role <> 'vocals' AND Track.track_id = Performs.track_id;",0.0,0.5,0.5,291/quiz_graded_5_5.csv
166,"WITH RECURSIVE Employeesofone(employee_nr) AS ( SELECT employee_nr From Employee WHERE employee_nr = 'U000001' UNION SELECT employee_nr FROM Employeesofone, Employee WHERE Empoyeesofone.employee_nr = Employee.manager_nr) SELECT * FROM Employeesofone",0.0,0.25,0.25,309/quiz_graded_5_5.csv
166,"SELECT name, COUNT(track_id) AS tracks  FROM Aritst WHERE EXISTS( SELECT track_id FROM Performs, Track WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id) GROUP BY name HAVING COUNT(tracks) >= 3 ORDER BY tracks DESC ;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
167,"SELECT title, SUM(duration)  FROM album, track  WHERE album.track_id = track.track_id  GROUP BY title;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
167,"SELECT song  FROM track, performs p1  WHERE track.track_id = p1.track_id  and p1.track_id not in    (   SELECT p2.track_id    FROM performs p2    WHERE p2.role = 'vocals' and p1.track_id = p2.track_id    );",0.0,0.5,0.5,291/quiz_graded_5_5.csv
167,"SELECT name, count(*)  FROM artist, performs  WHERE artist.artist_id = performs.artist_id GROUP BY name  HAVING count(*) >= 3  ORDER BY count(*) desc;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
167,"SELECT DISTINCT artist_id  FROM artist, performs  WHERE artist.artist_id = performs.artist_id and role = 'guitarist';",0.0,0.25,0.25,294/quiz_graded_5_5.csv
168,"SELECT title, SUM(duration) FROM Track, Album WHERE Album.album_id = Track.album_id GROUP BY album_id",0.8,0.25,-0.55,290/quiz_graded_5_5.csv
168,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND role NOT IN (SELECT role FROM Performs WHERE role = 'vocals') AND artist_id IS NOT NULL",0.0,0.5,0.5,291/quiz_graded_5_5.csv
168,"SELECT name, COUNT(track_id) FROM Artist, Performs WHERE COUNT(track_id) > 3 AND Artist.artist_id = Performs.artist_id GROUP BY name ORDER BY COUNT(track_id) DESC",0.0,0.25,0.25,289/quiz_graded_5_5.csv
168,"WITH RECURSIVE ManagerRec(id) AS  ( SELECT P.employee_nr AS id FROM Employee P WHERE P.manager_nr = 'U000001' UNION SELECT P.employee_nr AS id FROM ManagerRec M, Employee P WHERE M.id = P.id AND NOT P.manager_nr IS NULL ) SELECT * FROM ManagerRec",0.0,0.25,0.25,309/quiz_graded_5_5.csv
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0.0,0.75,0.75,293/quiz_graded_5_5.csv
170,"SELECT artist.name, COUNT(DISTINCT track.track_id) FROM artist, performs WHERE artist.artist_id = performs.artist_id GROUP BY artist.name HAVING COUNT(track.track_id) >= '3' ORDER BY (COUNT(track.track_id)) DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
171,"SELECT A.artist_id, A.name, COUNT(P.artist_id)    -- multiple artists can have same name, so select artist_id as well FROM Artist A, Performs P WHERE A.artist_id = P.artist_id GROUP BY A.artist_id;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
171,"SELECT Album.album_id, Album.title, SUM(Track.duration)   -- album_id is necessary for GROUP BY and to avoid selecting tracks from different albums with same title FROM Album, Track WHERE Track.album_id = Album.album_id GROUP BY Album.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
171,"WITH RECURSIVE managed(nr) AS ( SELECT E.employee_nr FROM Employee E WHERE E.employee_nr = 'U000001' UNION SELECT E.employee_nr FROM managed m, Employee E WHERE E.manager_nr = m.nr; ) SELECT * FROM managed;",0.0,0.125,0.125,309/quiz_graded_5_5.csv
171,"SELECT * FROM Track T, Performs P WHERE T.track_id = P.track_id AND NOT EXISTS (   SELECT * FROM Performs P   WHERE T.track_id = P.track_id   AND P.role = 'vocals' );",0.0,0.5,0.5,291/quiz_graded_5_5.csv
171,"SELECT Artist.artist_id FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND Performs.role = 'guitarist';",0.0,0.5,0.5,294/quiz_graded_5_5.csv
172,"SELECT name,COUNT(Performs.track_id) FROM Track,Artist,Performs,Release WHERE Track.track_id=Performs.track_id AND Artist.artist_id=Performs.artist_id AND Track.album_id=Release.album_id  GROUP BY name HAVING COUNT(Perfoms.track_id)>=3 ORDER BY release_date DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
172,"SELECT song  FROM Track, Album WHERE Album.album_id=Track.album_id AND Album.title=´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
172,SELECT employee_nr FROM Employee WHERE manager_nr=´U000001´;,0.0,0.25,0.25,309/quiz_graded_5_5.csv
172,SELECT name  FROM Artist  WHERE death_date=NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
172,SELECT album_id  FROM Release  WHERE country=´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
172,SELECT DISTINCT artist_id  FROM Performs WHERE role=´guitarist´;,0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
173,"SELECT Album.album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND Release.country = ´Belgium´;",0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
173,WITH RECURSIVE Manager(emp_nr) AS (   SELECT Employee.employee_nr FROM Employee WHERE Employee.manager_nr = emp_nr OR Employee.employee_nr = emp_nr   UNION   SELECT emp_nr FROM Manager WHERE emp_nr = (SELECT Employee2.employee_nr FROM Employee AS Employee2 WHERE Employee2.manager_nr = emp_nr) ) SELECT * FROM Manager;,0.0,0.25,0.25,309/quiz_graded_5_5.csv
173,"SELECT Track.song FROM Track WHERE NOT EXISTS(SELECT Track2.track_id FROM Track AS Track2, Performs WHERE Track.track_id = Track2.track_id AND Track2.track_id = Performs.track_id AND Performs.role = ´vocals´);",0.3,0.25,-0.04999999999999999,291/quiz_graded_5_5.csv
173,"SELECT DISTINCT Artist.artist_id FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND Performs.role = ´guitarist´;",0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
173,"SELECT Track.song FROM Track, Album WHERE Track.album_id = Album.album_id AND Album.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
173,"SELECT name, COUNT(Track.track_id) AS distinct_tracks FROM Artist, Performs, Track WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id GROUP BY name HAVING distinct_tracks >= 3 ORDER BY distinct_tracks DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
174,"CREATE VIEW tracks_per_artist AS SELECT A.artist_id, P.name, COUNT(P.track_id) AS track_count FROM Artist A, Performs P WHERE A.artist_id = P.artist_id GROUP BY A.artist_id;  SELECT * FROM tracks_per_artist WHERE trak_count > 2 ORDER BY track_count",0.0,0.25,0.25,289/quiz_graded_5_5.csv
174,SELECT album_id FROM Release WHERE country = 'belgium',0.0,0.75,0.75,293/quiz_graded_5_5.csv
174,SELECT artist_id FROM Performs WHERE role = 'guitarist',0.0,0.5,0.5,294/quiz_graded_5_5.csv
175,"SELECT Album.title, COUNT SUM(Track.duration) FROM Album WHERE Track.album_id = Album.album_id;",0.0,0.125,0.125,290/quiz_graded_5_5.csv
175,SELECT Album.album_id FROM Album WHERE Album.album_id = Release.album_id AND Release.country = ´Belgium´;,0.0,0.25,0.25,293/quiz_graded_5_5.csv
175,SELECT Artist.artist_id FROM Artist WHERE Artist.artist_id = Performs.artist_id AND Performs.role = ´guitarist´;,0.0,0.25,0.25,294/quiz_graded_5_5.csv
175,"SELECT DISTINCT Artist.name, COUNT (Track.song) FROM Artist, Track WHERE(   SELECT Artist.artist_id   FROM Artist   WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id   HAVING COUNT (Track.track_id) >= 3);",0.0,0.25,0.25,289/quiz_graded_5_5.csv
175,SELECT Track.song FROM Track WHERE Track.track_id = Performs.track_id AND Artist.artist_id = Performs.artist_id  HAVING Performs.role = ´vocals´ AND Performs.role IS NOT NULL;,0.0,0.25,0.25,291/quiz_graded_5_5.csv
175,SELECT Track.song FROM Track WHERE Track.album_id = Album.album_id AND Album.title = ´Nevermind´;,0.0,0.25,0.25,292/quiz_graded_5_5.csv
176,"select a.name, count(t.track_id) as c from Track t, Performs p, Artist a where t.track_id=p.track_id and p.artist_id=a.artist_id group by a.name having c>=3 order by c desc;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
176,"select distinct artist_id from Artist a, Performs p where a.artist_id=p.artist_id and role='guitarist';",0.0,0.75,0.75,294/quiz_graded_5_5.csv
177,SELECT song FROM Track  JOIN role ON Track.track_id = Performs.track_id WHERE vocals IS NULL;,0.0,0.25,0.25,291/quiz_graded_5_5.csv
177,SELECT name FROM Artist WHERE death_date = NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
177,SELECT song FROM Track JOIN title ON Track.album_id = Album.album_id WHERE title = 'Nevermind';,0.0,0.75,0.75,292/quiz_graded_5_5.csv
178,"SELECT song  FROM Track, Artist  WHERE name IS NOT NULL and ´vocals´ NOT IN ( SELECT role  FROM Performs WHERE Track.track_id = Performs.track_id )",0.0,0.25,0.25,291/quiz_graded_5_5.csv
178,"SELECT DISTINCT artist_id FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND role = ´gutarist´;",0.0,0.25,0.25,294/quiz_graded_5_5.csv
